"Original System";"Title";"Year";"Publisher";"Developer";"Europe";"US";"Japan"
NA;"Star Trek: 25th Anniversary";"???";"Palcom";"Konami";"";"";"x"
NA;"Star Trek: Conquest";"???";"Bethesda Softworks";"Unknown";"";"";"x"
NA;"Star Trek: Encounters";"???";"Ubisoft";"Unknown";"";"";"x"
NA;"Star Trek: Shattered Universe";"???";"Global Star Software";"Unknown";"";"";"x"
NA;"Star Trek: Strategic Operations Simulator";"???";"Sega";"Unknown";"";"";"x"
NA;"Star Trek: The Next Generation";"???";"Absolute Entertainment";"Unknown";"";"";"x"
NA;"Star Trek: The Next Generation: Echoes From the Past";"???";"Sega";"Unknown";"x";"";"x"
NA;"Star Trek: Voyager: Elite Force";"???";"Codemasters";"Unknown";"";"";"x"
NA;"Star Voyager";"???";"Acclaim";"Unknown";"x";"";"x"
NA;"Star Voyager";"???";"Imagic";"Unknown";"";"";"x"
NA;"Star Wars Episode I: Obi-Wan's Adventures";"???";"THQ";"HotGen Studios";"";"";"x"
NA;"Star Wars Episode I: Racer";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Star Wars Episode II: Attack of the Clones";"???";"THQ";"Unknown";"";"";"x"
NA;"Star Wars Episode III: Revenge of the Sith";"???";"Ubi Soft";"Unknown";"";"";"x"
NA;"Star Wars Racer Revenge";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars Trilogy: Apprentice of the Force";"???";"Ubi Soft";"Unknown";"";"";"x"
NA;"Star Wars: Battlefront";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Battlefront II";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Battlefront: Elite Squadron";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Battlefront: Renegade Squadron";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Bounty Hunter";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Clone Wars";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Episode I: Battle for Naboo";"???";"THQ";"Unknown";"";"";"x"
NA;"Star Wars: Episode I: Racer";"???";"Lucas Arts";"Unknown";"";"";"x"
NA;"Star Wars: Episode III: Revenge of the Sith";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Flight of the Falcon";"???";"THQ";"Unknown";"";"";"x"
NA;"Star Wars: Imperial Assault";"???";"Tiger Electronics";"Unknown";"";"";"x"
NA;"Star Wars: Jedi Adventure";"???";"Tiger Electronics";"Unknown";"";"";"x"
NA;"Star Wars: Jedi Arena";"???";"Parker Brothers";"Unknown";"";"";"x"
NA;"Star Wars: Jedi Knight: Jedi Academy";"???";"Activision";"Vicarious Visions";"";"";"x"
NA;"Star Wars: Jedi Power Battles";"???";"THQ";"Unknown";"";"";"x"
NA;"Star Wars: Jedi Starfighter";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Knights of the Old Republic";"???";"Activision";"BioWare";"";"";"x"
NA;"Star Wars: Knights of the Old Republic II: The Sith Lords";"???";"Activision";"Obsidian";"";"";"x"
NA;"Star Wars: Millennium Falcon Challenge";"???";"Tiger Electronics";"Unknown";"";"";"x"
NA;"Star Wars: Obi-Wan";"???";"Activision";"Lucas Arts";"";"";"x"
NA;"Star Wars: Rebel Forces";"???";"Tiger Electronics";"Unknown";"";"";"x"
NA;"Star Wars: Republic Commando";"???";"Activision";"Lucas Arts";"";"";"x"
NA;"Star Wars: Return of the Jedi: Death Star Battle";"???";"Parker Brothers";"Unknown";"";"";"x"
NA;"Star Wars: Rogue Squadron";"???";"Lucas Arts";"Factor 5";"";"";"x"
NA;"Star Wars: Shadows of the Empire";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Star Wars: Starfighter";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: Super Bombad Racing";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: The Arcade Game";"???";"Parker Brothers";"Unknown";"";"";"x"
NA;"Star Wars: The Clone Wars: Republic Heroes";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: The Empire Strikes Back";"???";"JVC";"Lucasfilm Games, Sculptured Software";"";"";"x"
NA;"Star Wars: The Empire Strikes Back";"???";"Parker Brothers";"Unknown";"";"";"x"
NA;"Star Wars: The Force Unleashed";"???";"LucasArts";"Unknown";"";"";"x"
NA;"Star Wars: The Force Unleashed II";"???";"LucasArts";"LucasArts";"";"";"x"
NA;"Star Wars: The New Droid Army";"???";"THQ";"Unknown";"";"";"x"
NA;"Star Wars: Yoda Stories";"???";"THQ, Lucas Arts";"Torus Games";"";"";"x"
NA;"Star X";"???";"BAM!";"Unknown";"";"";"x"
NA;"StarCraft 64";"???";"Nintendo";"Blizzard Entertainment";"";"";"x"
NA;"Stargate";"???";"Acclaim";"Probe";"";"";"x"
NA;"Stargate";"???";"Atari";"Unknown";"";"";"x"
NA;"Stargunner";"???";"Telesys";"Unknown";"";"";"x"
NA;"StarHawk";"???";"Accolade";"Accolade";"";"x";"x"
NA;"StarMaster";"???";"Activision";"Unknown";"";"";"x"
NA;"Starship Hector";"???";"Hudson";"Unknown";"x";"";"x"
NA;"Starshot: Space Circus Fever";"???";"Infogrames";"Unknown";"";"";"x"
NA;"Starsky & Hutch";"???";"Empire";"Unknown";"";"";"x"
NA;"Starsky & Hutch";"???";"Empire";"Unknown";"";"";"x"
NA;"Starwing Competition";"???";"Nintendo";"Nintendo";"";"";"x"
NA;"State of Emergency";"???";"Rockstar";"Unknown";"";"";"x"
NA;"State of Emergency 2";"???";"SouthPeak Interactive";"Unknown";"";"";"x"
NA;"State Shift";"???";"Midas Interactive";"Unknown";"";"x";"x"
NA;"Station Invasion";"???";"3DO";"Unknown";"x";"";"x"
NA;"Steal Princess";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Stealth Force 2";"???";"Midas";"Unknown";"";"x";"x"
NA;"Stealth Force: The War on Terror";"???";"Midas";"Unknown";"";"x";"x"
NA;"Steam Express";"???";"Phoenix Games";"Unknown";"";"x";"x"
NA;"Steambot Chronicles";"???";"505 GameStreet";"Unknown";"";"";"x"
NA;"Steambot Chronicles: Battle Tournament";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Steel Battalion";"???";"Microsoft Game Studios";"Capcom";"";"";"x"
NA;"Steel Battalion: Line of Contact";"???";"Capcom";"Capcom";"";"";"x"
NA;"Steel Dragon EX";"???";"Midas";"Unknown";"";"x";"x"
NA;"Steel Lancer Arena International";"???";"Konami";"Unknown";"";"";"x"
NA;"Steeple Chase";"???";"Video Gems";"Unknown";"";"x";"x"
NA;"Steeplechase";"???";"Video Gems";"Unknown";"";"";"x"
NA;"Stella Deus: The Gate of Eternity";"???";"505 GameStreet";"Unknown";"";"";"x"
NA;"Stellar 7: Draxon's Revenge";"???";"Dynamix";"Unknown";"x";"";"x"
NA;"Stellar Track";"???";"Sears";"Unknown";"x";"";"x"
NA;"Stickybear Family Fun Game";"???";"Philips Interactive Media";"Unknown";"";"x";"x"
NA;"Stickybear Maths";"???";"Philips Interactive Media";"Unknown";"";"";"x"
NA;"Stickybear Preschool";"???";"Philips Interactive Media";"Unknown";"";"";"x"
NA;"Stickybear Reading";"???";"Philips Interactive Media";"Unknown";"";"";"x"
NA;"Still Life";"???";"Microids";"Microids";"";"";"x"
NA;"Stinger";"???";"Konami";"Unknown";"x";"";"x"
NA;"Stitch (Disney's): Experiment 626";"???";"Disney Interactive";"Unknown";"";"";"x"
NA;"Stitch Jam";"???";"Disney";"Unknown";"x";"";"x"
NA;"Stock Car Crash";"???";"Midas";"Unknown";"";"x";"x"
NA;"Stock Car Speedway";"???";"play it";"Unknown";"";"x";"x"
NA;"Stolen";"???";"Hip Games";"Unknown";"";"";"x"
NA;"Stone Age";"???";"CCE";"Unknown";"x";"x";"x"
NA;"Stone Sling";"???";"Philips";"Philips";"";"";"x"
NA;"Stormlord";"???";"RazorSoft";"Unknown";"x";"";"x"
NA;"Story Lane Theater 1";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Story Lane Theater 2";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Story Lane Theater 3";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Story Lane Theater 4";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Story Lane Theater 5";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Story Machine: Magic Tales";"???";"Philips Interactive Media";"Unknown";"";"";"x"
NA;"Story Machine: Star Dreams";"???";"Philips Interactive Media";"Unknown";"";"";"x"
NA;"The Story of Jonah";"???";"Philips Interactive Media";"Unknown";"";"";"x"
NA;"The Story of Noah's Ark";"???";"SouthPeak Games";"Unknown";"x";"";"x"
NA;"The Story of Samson";"???";"Interlight";"Unknown";"x";"";"x"
NA;"Str.at.e.s Analogy-ology!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Match-A-Batch";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Matchmania!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Parallel Lives!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Riddle Roundup!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Riddle Wrangler!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Title This! Title That!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Str.at.e.s Titlerama!";"???";"Lightspan";"Unknown";"x";"";"x"
NA;"Strahl";"???";"Panasonic";"Unknown";"x";"";"x"
NA;"Stranded Kids";"???";"Konami";"Konami";"";"";"x"
NA;"Strategy X";"???";"Gakken";"Unknown";"";"";"x"
NA;"Strawberry Shortcake: Ice Cream Island Riding Camp";"???";"The Game Factory";"Unknown";"";"";"x"
NA;"Strawberry Shortcake: Musical Match-Ups";"???";"Parker Brothers";"Unknown";"";"";"x"
NA;"Strawberry Shortcake: Sweet Dreams";"???";"Majesco";"Unknown";"x";"";"x"
NA;"Strawberry Shortcake: The Four Seasons Cake";"???";"The Game Factory";"Shin'en Multimedia";"";"";"x"
NA;"Strawberry Shortcake: The Sweet Dreams Game";"???";"The Game Factory";"Unknown";"";"";"x"
NA;"Street Boyz";"???";"505 GameStreet";"Unknown";"";"x";"x"
NA;"Street Cop";"???";"Bandai";"Unknown";"x";"";"x"
NA;"Street Dance";"???";"Oxygen";"Unknown";"";"x";"x"
NA;"Street Fighter 2010: The Final Fight";"???";"Capcom";"Unknown";"x";"";"x"
NA;"Street Fighter Alpha Anthology";"???";"Capcom";"Unknown";"";"";"x"
NA;"Street Fighter Anniversary Collection";"???";"Capcom";"Capcom";"";"";"x"
NA;"Street Fighter Anniversary Collection";"???";"Capcom";"Unknown";"x";"";"x"
NA;"Street Fighter EX 3";"???";"Capcom";"Unknown";"";"";"x"
NA;"Street Football";"???";"Deep Silver";"Otaboo";"";"x";"x"
NA;"Street Golfer";"???";"505 GameStreet";"Unknown";"";"x";"x"
NA;"Street Hoops";"???";"Activision";"Unknown";"";"";"x"
NA;"Street Jam Basketball";"???";"Zoo Digital";"Unknown";"";"";"x"
NA;"Street Racer";"???";"Atari";"Unknown";"";"";"x"
NA;"Street Racing Syndicate";"???";"DSI, Zoo Digital";"Unknown";"";"";"x"
NA;"Street Racing Syndicate";"???";"Namco";"Unknown";"";"";"x"
NA;"Street Racquetball";"???";"Agetec";"Unknown";"x";"";"x"
NA;"Street Riders";"???";"Ubisoft";"Unknown";"";"x";"x"
NA;"Street Smart";"???";"Treco";"Unknown";"x";"";"x"
NA;"Street Supremacy";"???";"Konami";"Unknown";"";"";"x"
NA;"Street Warrior";"???";"Phoenix Games";"Unknown";"";"x";"x"
NA;"Stretch Panic";"???";"Conspiracy Entertainment";"Unknown";"x";"";"x"
NA;"Strider";"???";"Capcom";"Unknown";"x";"";"x"
NA;"Strike Force Bowling";"???";"play it";"Unknown";"";"";"x"
NA;"Strike It";"???";"Telegames";"Telegames";"";"";"x"
NA;"Striker: World Cup Special";"???";"Panasonic";"Unknown";"";"x";"x"
NA;"Strip Poker Live";"???";"GreenPig Production";"Unknown";"";"";"x"
NA;"Stronghold";"???";"CommaVid";"Unknown";"";"";"x"
NA;"Stuart Little 2";"???";"Activision";"Unknown";"";"";"x"
NA;"Stuart Little 3: Big Photo Adventure";"???";"Sony";"Unknown";"";"";"x"
NA;"Stuart Little: The Journey Home";"???";"Activision";"TierTex Design Studios";"";"";"x"
NA;"Stubbs the Zombie in Rebel Without a Pulse";"???";"Aspyr";"Wideload";"";"";"x"
NA;"Stunt GP";"???";"Titus";"Unknown";"";"";"x"
NA;"Stunt Kids";"???";"Camerica";"Unknown";"x";"";"x"
NA;"Stunt Racer 64";"???";"Midway";"Unknown";"x";"";"x"
NA;"Stuntman";"???";"Atari";"Unknown";"";"";"x"
NA;"Stuntman";"???";"Atari";"Unknown";"";"";"x"
NA;"Stuntman: Ignition";"???";"THQ";"Unknown";"";"";"x"
NA;"Style Lab: Fashion Design";"???";"Ubisoft";"Unknown";"x";"";"x"
NA;"Sub Hunt";"???";"Mattel";"Unknown";"";"";"x"
NA;"Sub Rebellion";"???";"Metro 3D";"Unknown";"";"";"x"
NA;"Sub-Scan";"???";"Sega";"Unknown";"x";"";"x"
NA;"Submarine Commander";"???";"Sears";"Unknown";"x";"";"x"
NA;"Subroc";"???";"CBS";"Coleco";"";"";"x"
NA;"Subterranea";"???";"Imagic";"Unknown";"";"";"x"
NA;"Sudeki";"???";"Microsoft Game Studios";"Climax Group";"";"";"x"
NA;"Sudoku Ball Detective";"???";"Playlogic";"Whitebear";"";"";"x"
NA;"Sudoku Fever";"???";"GS";"Unknown";"";"";"x"
NA;"Sudokuro";"???";"White Park Bay Software";"Frontline Studios";"";"";"x"
NA;"The Suffering";"???";"Midway";"Unknown";"";"";"x"
NA;"The Suffering: Ties That Bind";"???";"Midway";"Unknown";"";"";"x"
NA;"Suicide Mission";"???";"Starpath Corporation";"Unknown";"";"";"x"
NA;"Suikoden III";"???";"Konami";"Unknown";"x";"";"x"
NA;"Suikoden IV";"???";"Konami";"Unknown";"";"";"x"
NA;"Suikoden Tactics";"???";"Konami";"Unknown";"";"";"x"
NA;"Suikoden V";"???";"Konami";"Unknown";"";"";"x"
NA;"The Suite Life of Zack & Cody: Circle of Spies";"???";"Disney";"Artificial Mind and Movement, Engine Software";"";"";"x"
NA;"The Suite Life of Zack & Cody: Tipton Caper";"???";"Disney";"Unknown";"x";"";"x"
NA;"The Suite Life of Zack and Cody: Tipton Trouble";"???";"Buena Vista";"Unknown";"x";"";"x"
NA;"The Sum of All Fears";"???";"Ubi Soft";"Unknown";"";"";"x"
NA;"The Sum of All Fears";"???";"Ubi Soft Entertainment";"Unknown";"";"";"x"
NA;"Summer Athletics";"???";"dtp Entertainment";"Unknown";"";"";"x"
NA;"Summer Challenge";"???";"Accolade";"Accolade";"";"";"x"
NA;"Summer Games";"???";"Epyx";"Unknown";"";"";"x"
NA;"Summer Heat Beach Volleyball";"???";"Acclaim";"Unknown";"";"";"x"
NA;"Summon Night 5";"???";"Gaijinworks";"Unknown";"x";"";"x"
NA;"Summon Night: Swordcraft Story";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Summon Night: Swordcraft Story 2";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Summon Night: Twin Age";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Summoner";"???";"THQ";"Unknown";"";"";"x"
NA;"Summoner 2";"???";"THQ";"Unknown";"";"";"x"
NA;"Sunday Funday: The Ride";"???";"Wisdom Tree";"Unknown";"x";"";"x"
NA;"Sunny Garcia Surfing";"???";"Ubi Soft Entertainment";"Unknown";"";"";"x"
NA;"Sunsoft Grand Prix";"???";"Sunsoft";"Sunsoft";"";"x";"x"
NA;"Super Action Baseball";"???";"CBS";"Coleco";"";"";"x"
NA;"Super Action Football";"???";"CBS";"Coleco";"";"";"x"
NA;"Super Air Zonk: Rockabilly-Paradise";"???";"TTI";"Unknown";"x";"";"x"
NA;"Super Asteroids + Missile Command";"???";"Atari";"Atari";"";"";"x"
NA;"Super Baseball";"???";"Atari";"Unknown";"";"";"x"
NA;"Super Battleship: The Classic Naval Combat Game";"???";"Mindscape";"Synergistic";"";"";"x"
NA;"Super Bee";"???";"Philips";"GST";"";"x";"x"
NA;"Super Black Bass Advance";"???";"Ubi Soft";"Unknown";"";"";"x"
NA;"Super Block";"???";"Watara";"Unknown";"";"";"x"
NA;"Super Bowling";"???";"Tommo";"Unknown";"x";"";"x"
NA;"Super Breakout";"???";"Atari";"Unknown";"";"";"x"
NA;"Super Bubble Pop";"???";"Jaleco Entertainment";"Jaleco Entertainment";"";"";"x"
NA;"Super Bust-A-Move";"???";"Acclaim";"Unknown";"";"";"x"
NA;"Super Bust-A-Move 2";"???";"Ubi Soft Entertainment";"Unknown";"";"";"x"
NA;"Super Cars";"???";"Electro Brain";"Unknown";"x";"";"x"
NA;"Super Challenge Baseball";"???";"Telegames";"Unknown";"";"";"x"
NA;"Super Challenge Football";"???";"Telegames";"Unknown";"";"";"x"
NA;"Super Chase H.Q.";"???";"Taito";"Taito";"";"";"x"
NA;"Super Chase H.Q.";"???";"Taito";"Taito";"";"";"x"
NA;"Super Cobra";"???";"Parker Brothers";"Unknown";"";"";"x"
NA;"Super Collapse II";"???";"Majesco";"Unknown";"x";"";"x"
NA;"Super Collapse! 3";"???";"Funsta";"Unknown";"";"";"x"
NA;"Super Collapse! 3";"???";"MumboJumbo";"Unknown";"x";"";"x"
NA;"Super Crossforce";"???";"Spectravision";"Spectravision";"";"";"x"
NA;"Super Dany";"???";"Virgin";"Cryo";"";"x";"x"
NA;"Super Dodge Ball";"???";"Imagesoft";"Unknown";"x";"";"x"
NA;"Super Dodge Ball Advance";"???";"Ubi Soft";"Unknown";"";"";"x"
NA;"Super Dodgeball Brawlers";"???";"Aksys Games";"Unknown";"x";"";"x"
NA;"Super DragonBall Z";"???";"Namco Bandai Games";"Unknown";"";"";"x"
NA;"Super Duper Sumos";"???";"Midway";"Unknown";"x";"";"x"
NA;"Super Farm";"???";"Ignition Entertainment";"Unknown";"";"x";"x"
NA;"Super Football";"???";"Atari";"Unknown";"";"";"x"
NA;"Super Fruit Fall";"???";"System 3";"Unknown";"";"";"x"
NA;"Super Fun Chess";"???";"White Park Bay Software";"Elephant Games";"";"x";"x"
NA;"Super Glove Ball";"???";"Mattel";"Unknown";"x";"";"x"
NA;"Super Golf";"???";"Sega";"Unknown";"x";"";"x"
NA;"Super HIND";"???";"v2.play";"Unknown";"";"x";"x"
NA;"F/A 18F Super Hornet";"???";"Majesco";"Unknown";"";"";"x"
NA;"Super Huey";"???";"Atari";"Atari";"";"";"x"
NA;"Super Hunchback starring Quasimodo";"???";"Ocean";"Ocean";"";"";"x"
NA;"Super International Cricket";"???";"Nintendo";"Beam Software";"";"x";"x"
NA;"Super Invaders";"???";"Interton";"Unknown";"";"x";"x"
NA;"Super Jeopardy!";"???";"GameTek";"Unknown";"x";"";"x"
NA;"Super Knockout";"???";"Acetronic";"Unknown";"";"x";"x"
NA;"Super Kong";"???";"Watara";"Unknown";"";"";"x"
NA;"Super Rugby League: Rugby League 2";"???";"Alternative Software";"Tru Blu Games";"";"x";"x"
NA;"Super Mario 64";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Super Mario Advance 2: Super Mario World";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Super Mario Advance: Super Mario Bros. 2 & Mario Bros.";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Super Mario Ball";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Super Mario Bros. & Duck Hunt & World Class Track Meet";"???";"Nintendo";"Unknown";"x";"";"x"
NA;"Super Mario Bros. & Tetris & Nintendo World Cup";"???";"Nintendo";"Unknown";"";"x";"x"
NA;"Super Mario Bros. 3: Super Mario Advance 4";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Super Mario Bros. Deluxe";"???";"Nintendo";"Nintendo";"";"";"x"
NA;"Super Mario Land";"???";"Nintendo";"Nintendo";"";"";"x"
NA;"Super Mario Land 2: 6 Golden Coins";"???";"Nintendo";"Nintendo";"";"";"x"
NA;"Super Monkey Ball Adventure";"???";"Sega";"Unknown";"";"";"x"
NA;"Super Monkey Ball Deluxe";"???";"Sega";"Unknown";"";"";"x"
NA;"Super Monkey Ball Jr.";"???";"Sega";"Unknown";"";"";"x"
NA;"Super Noah's Ark 3D";"???";"Wisdom Tree";"Unknown";"x";"";"x"
NA;"Super Pang";"???";"Watara";"Unknown";"";"";"x"
NA;"Super PickUps";"???";"XS Games";"Unknown";"";"";"x"
NA;"Super Pitfall";"???";"Activision";"Unknown";"x";"";"x"
NA;"Super Pocket Tennis";"???";"Essential Games";"Unknown";"";"x";"x"
NA;"Super Pro Decathlon";"???";"INTV";"Unknown";"x";"";"x"
NA;"Super Pro Football";"???";"INTV";"Unknown";"x";"";"x"
NA;"Super R.C. Pro-Am";"???";"Nintendo";"Rare";"";"";"x"
NA;"Super Robot Taisen OG Saga: Endless Frontier";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Super Robot Taisen: Original Generation";"???";"505 Games";"Unknown";"";"";"x"
NA;"Super Robot Taisen: Original Generation 2";"???";"Atlus";"Unknown";"x";"";"x"
NA;"Super Rugby League: Rugby League";"???";"Alternative Software";"Tru Blu Games";"";"x";"x"
NA;"Super Scribblenauts";"???";"Warner Bros. Games";"5th Cell";"";"";"x"
NA;"Super Shot Soccer";"???";"Tecmo";"Unknown";"x";"";"x"
NA;"Super Skateboardin'";"???";"Absolute";"Absolute";"";"";"x"
NA;"Super Sketch";"???";"Personal Peripherals";"Personal Peripherals";"x";"";"x"
NA;"Super Skweek";"???";"Atari";"Loricels";"";"";"x"
NA;"Super Smash Bros.";"???";"Nintendo";"Unknown";"";"";"x"
NA;"Super Speed Machines";"???";"Majesco";"Unknown";"x";"";"x"
NA;"Super Spike V'Ball & Nintendo World Cup";"???";"Nintendo";"Unknown";"x";"";"x"
NA;"Super Sports Challenge";"???";"Codemasters";"Codemasters";"";"";"x"
NA;"Super Sprint";"???";"HES";"Tengen";"";"";"x"
NA;"Super Star Soldier";"???";"NEC";"Unknown";"x";"";"x"
NA;"Super Teacher: The Crazy School";"???";"Nobilis";"Little Worlds Studio";"";"x";"x"
NA;"Super Team Games";"???";"Nintendo";"Unknown";"x";"";"x"
NA;"Super Troll Islands";"???";"American Softworks";"Millennium";"";"";"x"
NA;"Super Trucks";"???";"Jester";"Unknown";"";"";"x"
NA;"Super Volleyball";"???";"NEC";"Unknown";"x";"";"x"
NA;"Super Widget";"???";"Atlus";"Atlus";"";"";"x"
NA;"Super Wing Commander";"???";"Electronic Arts";"Unknown";"x";"";"x"
NA;"Super-bikes Riding Challenge";"???";"Black Bean";"Unknown";"";"x";"x"
NA;"Super-Space";"???";"Interton";"Unknown";"";"x";"x"
NA;"Superbike GP";"???";"Phoenix Games";"Unknown";"";"x";"x"
NA;"Superboy";"???";"Bit Corporation";"Unknown";"";"";"x"
NA;"Supercar: Street Challenge";"???";"Activision";"Unknown";"";"";"x"
NA;"SuperCross Circuit";"???";"989 Studios";"Unknown";"x";"";"x"
NA;"Supercross Freestyle";"???";"Infogrames";"Infogrames";"";"x";"x"
NA;"Superman";"???";"Titus";"Titus";"";"";"x"
NA;"Superman";"???";"Titus";"Unknown";"";"";"x"
NA;"Superman";"???";"Kemco, Seika";"Unknown";"x";"";"x"
NA;"Superman";"???";"Atari";"Unknown";"";"";"x"
NA;"Superman Returns";"???";"EA";"Unknown";"";"";"x"
NA;"Superman Returns: Fortress of Solitude";"???";"Electronic Arts";"Unknown";"";"";"x"
NA;"Superman: Countdown to Apokolips";"???";"Atari";"Unknown";"";"";"x"
NA;"Superman: Shadow of Apokolips";"???";"Atari";"Unknown";"";"";"x"
NA;"Superman: The Man of Steel";"???";"Atari Europe";"Circus Freak";"";"";"x"
NA;"Supermodel Makeover";"???";"GSP";"Media Art";"";"x";"x"
NA;"Supreme Snowboarding";"???";"Infogrames";"Creations";"";"";"x"
NA;"Surf Ninjas";"???";"Sega";"Unknown";"x";"";"x"
NA;"Surf's Up";"???";"Ubisoft";"Unknown";"";"";"x"
NA;"Surfer's Paradise: But Danger Below!";"???";"Video Gems";"Unknown";"";"x";"x"
NA;"Surfing H³O";"???";"Rockstar";"Unknown";"";"";"x"
NA;"Surround";"???";"Atari";"Unknown";"";"";"x"
NA;"Survival Island";"???";"Starpath Corporation";"Unknown";"";"";"x"
NA;"Survival Run";"???";"Milton Bradley";"Unknown";"x";"";"x"
NA;"Sushi Go-Round";"???";"SouthPeak Games";"Unknown";"x";"";"x"
NA;"Suske en Wiske: De Tijdtemmers";"???";"Infogrames";"Standaard Multimedia, Witan Entertainment";"";"x";"x"
NA;"Suzuki Alstare Extreme Racing";"???";"Ubi Soft";"Visual Impact";"";"x";"x"
NA;"Suzuki Super-Bikes II: Riding Challenge";"???";"Valcon Games";"Unknown";"x";"";"x"
NA;"Suzuki Super-Bikes II: Riding Challenge";"???";"Valcon Games";"Unknown";"x";"";"x"
NA;"Sven-Göran Eriksson's World Challenge";"???";"3DO";"Unknown";"";"x";"x"
NA;"Sven-Göran Eriksson's World Manager";"???";"3DO";"Unknown";"";"x";"x"
NA;"Swashbucklers: Blue vs. Grey";"???";"Atari";"Unknown";"x";"";"x"
NA;"SWAT Siege";"???";"Phoenix Games";"Unknown";"";"x";"x"
NA;"SWAT: Global Strike Team";"???";"Sierra";"Unknown";"";"";"x"
NA;"SWAT: Target Liberty";"???";"Sierra";"Unknown";"";"";"x"
NA;"Sweet 16";"???";"Ubisoft Entertainment";"Longtail Studios";"";"";"x"
NA;"Sweet Fuse: At Your Side";"???";"Aksys Games";"Unknown";"x";"";"x"
NA;"Swing";"???";"Software 2000";"Software 2000";"";"x";"x"
NA;"Swing Away Golf";"???";"Electronic Arts";"Unknown";"";"";"x"
NA;"Switchblade II";"???";"Atari";"Gremlin Graphics";"";"";"x"
NA;"Swiv";"???";"SCi";"The Conversion Company";"";"x";"x"
NA;"The Sword of Etheria";"???";"Konami";"Unknown";"";"x";"x"
NA;"The Sword of Hope";"???";"Kemco";"Kemco";"";"";"x"
NA;"Sword of Mana";"???";"Square Enix";"Unknown";"";"";"x"
NA;"Sword of Saros";"???";"Starpath Corporation";"Unknown";"";"";"x"
NA;"Sword of the Samurai";"???";"Ubi Soft Entertainment";"Unknown";"";"x";"x"
NA;"SwordQuest: EarthWorld";"???";"Atari";"Unknown";"";"";"x"
NA;"SwordQuest: FireWorld";"???";"Atari";"Unknown";"";"";"x"
NA;"SwordQuest: WaterWorld";"???";"Atari";"Unknown";"";"";"x"
