"Original System";"Title";"Year";"Publisher";"Developer";"Europe";"US";"Japan"
"TimlexMegaDuck";"Five-in-One";NA;"Creatronic";"Thin Chen";1;0;0
"SegaMasterSystem";"The Flash";NA;"Sega";"Probe Entertainment";1;0;0
"SuperNintendo";"Flashback";NA;"Sony";"Delphine, U.S. Gold";1;1;0
"SegaMegaDrive";"The Flintstones";NA;"Sega";"Taito";1;1;0
"SuperNintendo";"Football Fury";NA;"American Sammy";"Unknown";0;1;0
"NES";"Formula 1 Sensation";NA;"Palcom";"Konami";1;0;0
"TimlexMegaDuck";"Four-in-One";NA;"Creatronic";"Thin Chen";1;0;0
"CommodoreAmigaCD32";"Frontier: Elite II";NA;"GameTek";"David Braben";1;0;0
"NES";"Gargoyle's Quest II";NA;"Capcom";"Capcom";1;1;0
"SuperNintendo";"Garry Kitchen's Super Battletank";NA;"Absolute Entertainment";"Absolute Entertainment";1;1;0
"SegaMegaDrive";"Gauntlet IV";NA;"Tengen";"Tengen";1;1;0
"SegaMegaDrive";"General Chaos";NA;"Electronic Arts";"Game Refuge";1;1;0
"SuperNintendo";"Genghis Khan II: Clan of the Grey Wolf";NA;"Koei";"Unknown";0;1;0
"PhilipsCD-i";"Goal! FIFA World Cup Soccer Quiz Game";NA;"Philips Interactive Media";"Icontact";1;0;0
"SuperNintendo";"Gods";NA;"Mindscape";"The Bitmap Brothers";1;1;0
"SuperNintendo";"Goof Troop (Disney's)";NA;"Capcom";"Capcom";1;1;0
"SegaMasterSystem";"GP Rider";NA;"Sega";"Sega";1;1;0
"PhilipsCD-i";"A Great Day at the Races";NA;"Philips Interactive Media";"Total Vision";1;1;0
"NintendoGameBoy";"Great Greed";NA;"Namco";"Unknown";0;1;0
"SuperNintendo";"The Great Waldo Search";NA;"THQ";"Unknown";0;1;0
"SegaMegaDrive";"Greatest Heavyweights";NA;"Sega";"Sega";1;1;0
"SegaMega-CD";"Ground Zero Texas";NA;"Sony Imagesoft";"Digital Pictures";1;1;0
"SegaMegaDrive";"Gunstar Heroes";NA;"Sega";"Treasure";1;1;0
"SuperNintendo";"Harley's Humongous Adventures";NA;"Hi Tech Expressions";"Visual Concepts";1;1;0
"SegaMegaDrive";"Haunting starring Polterguy";NA;"Electronic Arts";"Electronic Arts";1;1;0
"SegaMegaDrive";"Havoc";NA;"Codemasters";"Data East";1;1;0
"SuperNintendo";"Hook";NA;"Sony";"Sony";1;1;0
"NES";"Hook";NA;"Ocean";"Ocean";1;1;0
"PhilipsCD-i";"Inca";NA;"Philips Interactive Media";"Coktel Vision";1;1;0
"SuperNintendo";"The Incredible Crash Dummies";NA;"Ljn";"Gray Matter";1;1;0
"NES";"The Incredible Crash Dummies";NA;"Ljn";"Software Creations";1;1;0
"SuperNintendo";"Inindo: Way of the Ninja";NA;"Koei";"Unknown";0;1;0
"SuperNintendo";"Inspector Gadget";NA;"Hudson Soft";"Unknown";0;1;0
"CommodoreAmigaCD32";"International Open Golf Championship";NA;"Ocean";"RISC";1;0;0
"SegaMegaDrive";"International Rugby";NA;"Domark";"TierTex";1;0;0
"PhilipsCD-i";"International Tennis Open";NA;"Philips Interactive Media";"Infogrames";1;1;0
"SegaMegaDrive";"Jack Nicklaus' Power Challenge Golf";NA;"Accolade";"Accolade";1;1;0
"SegaMega-CD";"Jaguar XJ220";NA;"Sega";"Core Design";1;1;0
"CommodoreAmigaCD32";"James Pond 2: Codename RoboCod";NA;"Millennium";"Vectordean";1;1;0
"NES";"The Jetsons: Cogswell's Caper";NA;"Taito";"Natsume";1;1;0
"SuperNintendo";"Jim Power: The Lost Dimension in 3D";NA;"Electro Brain";"Unknown";0;1;0
"SuperNintendo";"Jimmy Connors Pro Tennis Tour";NA;"Ubi Soft";"BlueByte";1;1;0
"NES";"Jimmy Connors Tennis";NA;"Ubi Soft";"NMS Software";1;1;0
"SegaMega-CD";"Joe Montana's NFL Football";NA;"Sega";"Unknown";0;1;0
"PhilipsCD-i";"The Joker's Wild!";NA;"Philips Interactive Media";"Accent Media";1;1;0
"SegaMasterSystem";"The Jungle Book (Disney's)";NA;"Virgin Interactive";"Virgin Interactive";1;1;0
"SuperNintendo";"Jurassic Park";NA;"Ocean";"Ocean";1;1;0
"SegaMasterSystem";"Jurassic Park";NA;"Sega";"Sega";1;1;0
"NES";"Jurassic Park";NA;"Ocean";"Ocean";1;1;0
"SegaMegaDrive";"Jurassic Park";NA;"Sega";"BlueSky";1;1;0
"SegaMega-CD";"Jurassic Park";NA;"Sega";"Sega, Zono";1;1;0
"SuperNintendo";"Kawasaki Caribbean Challenge";NA;"GameTek";"Unknown";0;1;0
"SegaMega-CD";"Keio Flying Squadron";NA;"JVC";"Victor Entertainment";1;1;0
"SuperNintendo";"Kendo Rage";NA;"Seta";"Unknown";0;1;0
"PhilipsCD-i";"Kether";NA;"Philips Interactive Media";"Infogrames";1;1;0
"SuperNintendo";"Kevin Keegan's Player Manager";NA;"Imagineer";"Anco";1;0;0
"SuperNintendo";"King Arthur's World";NA;"Jaleco";"Argonaut";1;1;0
"NES";"Kirby's Adventure";NA;"Nintendo";"HAL";1;1;0
"SuperNintendo";"Lagoon";NA;"Kemco";"Zoom";1;1;0
"CommodoreAmigaCD32";"Lamborghini American Challenge";NA;"Titus";"Titus";1;1;0
"SegaMegaDrive";"Landstalker: The Treasures of King Nole";NA;"Sega";"Climax Entertainment";1;1;0
"SegaMegaDrive";"Lethal Enforcers";NA;"Konami";"Konami";1;1;0
"SuperNintendo";"Lethal Weapon";NA;"Ocean";"Ocean";1;1;0
"PhilipsCD-i";"Link: The Faces of Evil";NA;"Philips Interactive Media";"Animation Magic";1;1;0
"NES";"Little Samson";NA;"Taito";"Takeru";1;1;0
"SuperNintendo";"Looney Tunes: Road Runner";NA;"Sunsoft";"Icom Simulations";1;1;0
"SuperNintendo";"The Lost Vikings";NA;"Nintendo";"Silicon & Synapse";1;1;0
"SegaMegaDrive";"Lotus II: R.E.C.S";NA;"Electronic Arts";"Gremlin Interactive";1;1;0
"SuperNintendo";"Lufia & the Fortress of Doom";NA;"Taito Software";"Unknown";0;1;0
"SegaMega-CD";"Lunar: The Silver Star";NA;"Working Designs";"Unknown";0;1;0
"SegaMegaDrive";"Madden NFL '94";NA;"Electronic Arts";"High Score Productions";1;1;0
"TimlexMegaDuck";"Magic Maze";NA;"Creatronic, Hartung, Videojet";"Thin Chen";1;0;0
"SuperNintendo";"Magic Sword";NA;"Capcom";"Capcom";1;1;0
"TimlexMegaDuck";"Magic Tower";NA;"Creatronic, Hartung";"Thin Chen";1;0;0
"SuperNintendo";"The Magical Quest starring Mickey Mouse";NA;"Capcom";"Capcom";1;1;0
"SegaMega-CD";"Make My Video: INXS";NA;"Sega";"Digital Pictures";1;1;0
"SegaMega-CD";"Make My Video: Kris Kross";NA;"Sony Imagesoft";"Digital Pictures";1;1;0
"SegaMasterSystem";"Master Games 1";NA;"Sega";"Sega";1;0;0
"SegaMasterSystem";"Masters of Combat";NA;"Sega";"Sega";1;0;0
"SegaMegaDrive";"Mazin Wars";NA;"Vic Tokai";"Dynamic Planning";1;1;0
"NES";"McDonaldland";NA;"Ocean";"Virgin";1;1;0
"SuperNintendo";"Mecarobot Golf";NA;"Toho";"Unknown";0;1;0
"SegaMegaDrive";"Mega Games I";NA;"Sega";"Sega";1;1;0
"SegaMegaDrive";"Mega Games 2";NA;"Sega";"Sega";1;0;0
"SegaMegaDrive";"Mega Games 3";NA;"Sega";"Sega";1;0;0
"NES";"Mega Man 4";NA;"Nintendo";"Capcom";1;1;0
"NES";"Mega Man 5";NA;"Nintendo";"Capcom";1;1;0
"PhilipsCD-i";"Mega Maze";NA;"Philips Interactive Media";"PolyMedia";1;1;0
"SuperNintendo";"Mega-Lo-Mania";NA;"Imagineer";"Sensible Software";1;1;0
"SegaMega-CD";"Microcosm";NA;"Psygnosis";"Psygnosis";1;1;0
"NES";"Mig 29: Soviet Fighter";NA;"Codemasters";"Codemasters";1;1;0
"SegaMegaDrive";"MiG-29 Fighter Pilot";NA;"Domark";"Domark";1;1;0
"CommodoreAmigaCD32";"Morph";NA;"Millennium";"MicroValue";1;0;0
"SuperNintendo";"Mortal Kombat: Competition Edition";NA;"Acclaim";"Sculptured Software";1;1;0
"NES";"Mr. Gimmick";NA;"Sunsoft";"Authentic Entertainment";1;0;0
"SegaMegaDrive";"Muhammad Ali Heavyweight Boxing";NA;"Virgin Interactive";"Park Place Productions";1;1;0
"SuperNintendo";"Multi-Purpose Arcade Combat Simulator";NA;"United States Army";"Unknown";0;1;0
"SegaMegaDrive";"Mutant League Football";NA;"Electronic Arts";"Electronic Arts";1;1;0
"SegaMega-CD";"My Paint: The Animated Paint Program";NA;"Bridgestone Multimedia Group";"Unknown";0;1;0
"PhilipsCD-i";"Mystic Midway: Phantom Express";NA;"Philips Interactive Media";"Philips Interactive Media";1;1;0
"SuperNintendo";"Mystic Quest Legend";NA;"Nintendo";"Square";1;1;0
"SuperNintendo";"NBA All-Star Challenge";NA;"Ljn";"Beam Software";1;1;0
"SegaMega-CD";"NFL's Greatest: San Francisco vs. Dallas 1978-1993";NA;"Sega";"Unknown";0;1;0
"SegaMegaDrive";"NHL Hockey '94";NA;"Electronic Arts";"High Score Productions";1;1;0
"CommodoreAmigaCD32";"Nigel Mansell's World Championship";NA;"Gremlin";"Unknown";1;1;0
"SegaMega-CD";"Night Trap";NA;"Sega";"Digital Pictures";1;1;0
"CommodoreAmigaCD32";"Oscar";NA;"Flair";"Unknown";1;1;0
"PhilipsCD-i";"Othello";NA;"Philips Interactive Media";"Codim Interactive";1;1;0
"SegaMegaDrive";"The Ottifants";NA;"Sega";"Graftgold";1;0;0
"SuperNintendo";"Out to Lunch (Pierre le Chef is...)";NA;"Mindscape";"Mindscape";1;1;0
"SuperNintendo";"Outlander";NA;"Mindscape";"Mindscape";1;1;0
"SegaMegaDrive";"OutRun 2019";NA;"Sega";"Sims";1;1;0
"CommodoreAmigaCD32";"Overkill / Lunar-C";NA;"Mindscape";"Unknown";1;0;0
"SuperNintendo";"Pacific Theater of Operations";NA;"Koei";"Unknown";0;1;0
"SuperNintendo";"Paladin's Quest";NA;"Enix";"Unknown";0;1;0
"NintendoGameBoy";"Panel Action Bingo";NA;"FCI";"Unknown";0;1;0
"SegaMega-CD";"Panic!";NA;"Data East";"Unknown";0;1;0
"SegaMegaDrive";"Pelé";NA;"Accolade";"Radical Entertainment";1;1;0
"TimlexMegaDuck";"Pile Wonder";NA;"Creatronic, Hartung";"Thin Chen";1;0;0
"CommodoreAmigaCD32";"Pinball Fantasies";NA;"21st Century Entertainment";"Digital Illusions";1;1;0
"SuperNintendo";"Pocky & Rocky";NA;"Natsume";"Taito";1;1;0
"SuperNintendo";"Pop'n TwinBee";NA;"Palcom";"Konami";1;0;0
"SuperNintendo";"Power Moves";NA;"Kaneko";"Unknown";0;1;0
"SegaMasterSystem";"Power Strike II";NA;"Sega";"Compile";1;0;0
"SuperNintendo";"Prince of Persia";NA;"Konami";"Arsys, Broderbund";1;1;0
"NintendoGameBoy";"Prophecy: Viking Child";NA;"GameTek";"Imagitec Design";1;1;0
"SegaMegaDrive";"Puggsy";NA;"Psygnosis";"Traveller's Tales";1;1;0
"TimlexMegaDuck";"Puppet Knight";NA;"Creatronic, Hartung, Videojet";"Thin Chen";1;0;0
"PhilipsCD-i";"Pyramid Adventures: Episode I: Treasures of the Lost Pyramid";NA;"Compact Disc Incorporated";"Compact Disc Incorporated";1;0;0
"NintendoGameBoy";"Pyramids of Ra";NA;"Matchbox";"Unknown";0;1;0
"SegaGameGear";"Quest for the Shaven Yak starring Ren Hoëk & Stimpy";NA;"Sega";"Realtime Associates";1;1;0
"NES";"R.C. Pro-Am II";NA;"Tradewest";"Rare";1;1;0
"SegaMega-CD";"Racing Aces";NA;"Sega";"Unknown";0;1;0
"NES";"Rackets & Rivals";NA;"Palcom";"Konami";1;0;0
"TimlexMegaDuck";"Railway";NA;"Creatronic";"Thin Chen";1;0;0
"SegaMegaDrive";"Ranger X";NA;"Sega";"Gau Entertainment";1;1;0
"SegaMegaDrive";"The Ren & Stimpy Show presents: Stimpy's Invention";NA;"Sega";"BlueSky";1;1;0
"SuperNintendo";"The Ren & Stimpy Show: Veediots!";NA;"THQ";"Gray Matter";1;1;0
"SegaMega-CD";"Revenge of the Ninja";NA;"Renovation Products";"Unknown";0;1;0
"SegaMega-CD";"Revengers of Vengeance";NA;"Extreme Entertainment";"Unknown";0;1;0
"SegaMega-CD";"Road Avenger";NA;"Sega";"Data East, Telnet Japan, Wolf Team";1;1;0
"SegaMega-CD";"Robo Aleste";NA;"Sega";"Compile";1;1;0
"SuperNintendo";"RoboCop versus The Terminator";NA;"Interplay";"Interplay";1;1;0
"SegaMegaDrive";"Rocket Knight Adventures";NA;"Konami";"Konami";1;1;0
"SuperNintendo";"Rocky Rodent";NA;"Irem";"Unknown";0;1;0
"NES";"Rodland";NA;"Sales Curve";"Jaleco";1;0;0
"SuperNintendo";"Romance of the Three Kingdoms III: Dragon of Destiny";NA;"Koei";"Unknown";0;1;0
"CommodoreAmigaCD32";"Ryder Cup: Johnnie Walker";NA;"Ocean";"RISC";1;0;0
"SNKNeoGeo";"Samurai Shodown";NA;"SNK";"SNK";1;1;0
"PhilipsCD-i";"Scotland Yard Interactive";NA;"Philips Interactive Media";"AVM";1;1;0
"SegaMega-CD";"The Secret of Monkey Island";NA;"JVC";"Unknown";0;1;0
"SegaMasterSystem";"Sega World Tournament Golf";NA;"Sega";"Sega";1;0;0
"SNKNeoGeo";"Sengoku 2";NA;"SNK";"SNK";0;1;0
"CommodoreAmigaCD32";"Sensible Soccer: European Champions";NA;"Renegade";"Sensible";1;1;0
"SuperNintendo";"Shadowrun";NA;"Laser Beam";"Beam Software";1;1;0
"SuperNintendo";"Shanghai II: Dragon's Eye";NA;"Activision";"Hot-B";1;1;0
"SegaMegaDrive";"Shining Force";NA;"Sega";"Climax Entertainment, Sonic Software Planning";1;1;0
"SegaMegaDrive";"Shinobi III: Return of the Ninja Master";NA;"Sega";"AM7";1;1;0
"PhilipsCD-i";"Shipwreck";NA;"Philips Interactive Media";"Unknown";1;1;0
"SegaMega-CD";"Silpheed";NA;"Sega";"Game Arts";1;1;0
"SuperNintendo";"SimAnt";NA;"Maxis Software";"Unknown";0;1;0
"SuperNintendo";"SimEarth: The Living Planet";NA;"FCI";"Unknown";0;1;0
"NES";"The Simpsons: Bartman meets Radioactive Man";NA;"Acclaim";"Imagineering";1;1;0
"SegaMegaDrive";"Skitchin'";NA;"Electronic Arts";"Electronic Arts";1;1;0
"CommodoreAmigaCD32";"Sleepwalker";NA;"Ocean";"CTA";1;0;0
"CommodoreAmigaCD32";"Sleepwalker / Pinball Fantasies";NA;"Commodore";"Unknown";0;1;0
"TimlexMegaDuck";"Snake Roy";NA;"Creatronic, Hartung";"Thin Chen";1;0;0
"NES";"Solomon's Key 2";NA;"Tecmo";"Tecmo";1;1;0
"SegaMega-CD";"Sonic CD";NA;"Sega";"Sega";1;1;0
"SegaMegaDrive";"Sonic Spinball";NA;"Sega";"Sega Technical Institute, Sonic Team";1;1;0
"SegaMasterSystem";"Sonic The Hedgehog Chaos";NA;"Sega";"Aspect";1;1;0
"PhilipsCD-i";"Soundtrap";NA;"Philips Interactive Media";"Unknown";1;0;0
"PhilipsCD-i";"Space Ace";NA;"Philips Interactive Media";"Superclub";1;1;0
"SuperNintendo";"Spanky's Quest";NA;"Natsume";"Natsume";1;1;0
"SNKNeoGeo";"Spinmaster";NA;"SNK";"Data East";0;1;0
"CommodoreAmigaCD32";"Sports Football";NA;"Commodore";"Unknown";0;1;0
"SuperNintendo";"Starwing";NA;"Nintendo";"Nintendo";1;1;0
"PhilipsCD-i";"Steel Machine";NA;"Philips Interactive Media";"SPC Vision";1;1;0
"SegaMega-CD";"Stellar Fire";NA;"Dynamix";"Unknown";0;1;0
"SuperNintendo";"Street Combat";NA;"Irem";"Unknown";0;1;0
"SuperNintendo";"Street Fighter II Turbo";NA;"Capcom";"Capcom";1;1;0
"SegaMegaDrive";"Street Fighter II: Special Champion Edition";NA;"Capcom";"Capcom";1;1;0
"TimlexMegaDuck";"Street Rider";NA;"Creatronic, Hartung, Videojet";"Thin Chen";1;0;0
"SegaMegaDrive";"Streets of Rage II";NA;"Sega";"AM7";1;1;0
"TimlexMegaDuck";"Suleiman's Treasure";NA;"Creatronic, Hartung";"Thin Chen";1;0;0
"NintendoGameBoy";"Sumo Fighter";NA;"DTMC";"Unknown";0;1;0
"NES";"Super Adventure Quests";NA;"Codemasters";"Codemasters";1;1;0
"SuperNintendo";"Super Air Diver";NA;"Sunsoft";"Asmik";1;1;0
"SuperNintendo";"Super Aleste";NA;"Toho";"Compile";1;1;0
"SuperNintendo";"Super Black Bass";NA;"Majesco";"Unknown";0;1;0
"SuperNintendo";"Super Bomberman";NA;"Hudson";"Hudson";1;1;0
"SuperNintendo";"Super Caesars Palace";NA;"Majesco";"Unknown";0;1;0
"SuperNintendo";"Super Double Dragon";NA;"Tradewest";"Technos";1;1;0
"SegaMegaDrive";"Super Fantasy Zone";NA;"Sunsoft";"Sunsoft";1;0;0
"SuperNintendo";"Super GOAL!";NA;"Jaleco";"Jaleco";1;1;0
"SuperNintendo";"Super High Impact";NA;"Acclaim";"Unknown";0;1;0
"SuperNintendo";"Super Mario All-Stars";NA;"Nintendo";"Nintendo";1;1;0
"SuperNintendo";"Super Mario Kart";NA;"Nintendo";"Nintendo";1;1;0
"SuperNintendo";"Super Ninja Boy";NA;"Culture Brain";"Unknown";0;1;0
"SuperNintendo";"Super Nova";NA;"Taito Software";"Unknown";0;1;0
"SuperNintendo";"Super Off Road: The BAJA";NA;"Tradewest";"Unknown";0;1;0
"SuperNintendo";"Super Slam Dunk";NA;"Virgin Interactive";"Unknown";0;1;0
"SuperNintendo";"Super Slap Shot";NA;"Virgin Interactive";"Unknown";0;1;0
"SuperNintendo";"Super Star Wars";NA;"JVC";"Sculptured Software";1;1;0
"SuperNintendo";"Super Strike Eagle";NA;"MicroProse";"MicroProse";1;1;0
"SuperNintendo";"Super Swiv";NA;"The Sales Curve";"The Sales Curve";1;1;0
"SuperNintendo";"Super Turrican";NA;"Hudson";"Factor 5";1;1;0
"NES";"Super Turrican";NA;"Imagineer";"Rainbow Arts";1;0;0
"SuperNintendo";"Super Valis IV";NA;"Atlus";"Unknown";0;1;0
"SegaMasterSystem";"Superman: The Man of Steel";NA;"Sega, Virgin Interactive";"Graftgold";1;0;0
"SegaMegaDrive";"Superman: The Man of Steel";NA;"Virgin Interactive";"Sunsoft";1;1;0
"NES";"Swamp Thing";NA;"THQ";"Imagineering";1;1;0
"NES";"Sword Master";NA;"Activision";"Athena";1;1;0
"SuperNintendo";"Syvalion";NA;"JVC";"Toshiba-EMI, Taito";1;0;0
"SegaMegaDrive";"Techno Clash";NA;"Electronic Arts";"BlueSky, Zono";1;1;0
"SuperNintendo";"Tecmo Super Bowl";NA;"Tecmo";"Unknown";0;1;0
"SuperNintendo";"Tecmo Super NBA Basketball";NA;"Tecmo";"Tecmo";1;1;0
"SegaMasterSystem";"Tecmo World Cup '93";NA;"Sega";"Tecmo";1;1;0
"SegaMegaDrive";"Teenage Mutant Hero Turtles: The Hyperstone Heist";NA;"Konami";"Konami";1;1;0
"SuperNintendo";"Teenage Mutant Hero Turtles: Tournament Fighters";NA;"Konami";"Konami";1;1;0
"SegaMegaDrive";"Teenage Mutant Hero Turtles: Tournament Fighters";NA;"Konami";"Konami";1;1;0
"SegaMegaDrive";"Terminator 2: Judgment Day";NA;"Flying Edge";"BITS Corporation";1;1;0
"SuperNintendo";"The Terminator";NA;"Mindscape";"Mindscape";1;1;0
"NES";"The Terminator";NA;"Mindscape";"Radical Entertainment";1;1;0
"SegaMega-CD";"The Terminator";NA;"Virgin Interactive";"Virgin Interactive";1;1;0
"SegaMega-CD";"Third World War";NA;"Extreme Entertainment";"Unknown";0;1;0
"SegaMega-CD";"Thunderhawk";NA;"Core Design";"Core Design";1;1;0
"SegaMega-CD";"Time Gal";NA;"Sega";"Wolf Team, Telnet Japan";1;1;0
"SuperNintendo";"Timeslip";NA;"Vic Tokai";"The Sales Curve";1;1;0
"NES";"Tiny Toon Adventures Cartoon Workshop";NA;"Konami";"Novotrade";1;1;0
"SuperNintendo";"Tiny Toon Adventures: Buster Busts Loose!";NA;"Konami";"Konami";1;1;0
"SegaMegaDrive";"Tiny Toon Adventures: Buster's Hidden Treasure";NA;"Konami";"Konami";1;1;0
"SegaMegaDrive";"ToeJam & Earl in Panic on Funkotron";NA;"Sega";"ToeJam & Earl Productions";1;1;0
"SuperNintendo";"Tom and Jerry";NA;"Hi Tech Expressions";"RSP";1;1;0
"SegaMegaDrive";"Tony La Russa Baseball";NA;"Electronic Arts";"SSI";1;1;0
"SuperNintendo";"Tony Meola's Sidekicks Soccer";NA;"Electro Brain";"Unknown";0;1;0
"SuperNintendo";"Top Gear 2";NA;"Kemco";"Gremlin";1;1;0
"SuperNintendo";"Total Carnage";NA;"Malibu Games";"Malibu Games";1;1;0
"TimlexMegaDuck";"Trap and Turn";NA;"Creatronic, Hartung, Videojet";"Thin Chen";1;0;0
"SegaMegaDrive";"McDonald's Treasure Land Adventure";NA;"Sega";"Treasure";1;1;0
"AtariJaguar";"Trevor McFur in the Crescent Galaxy";NA;"Atari";"Atari";1;1;0
"SuperNintendo";"Troddlers";NA;"The Sales Curve";"ATOD Design";1;1;0
"CommodoreAmigaCD32";"Trolls";NA;"Flair";"Flair";1;0;0
"NES";"The Trolls in Crazyland";NA;"ASC";"Vap";1;0;0
"SuperNintendo";"True Golf Classics: Pebble Beach Golf Links";NA;"T&E Soft";"T&E Soft America";1;1;0
"SuperNintendo";"True Golf: Wicked 18";NA;"Bullet Proof Software";"Unknown";0;1;0
"SegaMegaDrive";"Two Tribes: Populous II";NA;"Virgin Interactive";"Bullfrog";1;0;0
"NES";"Ultimate Air Combat";NA;"Activision";"Activision";1;1;0
"SegaMegaDrive";"Ultimate Soccer";NA;"Sega";"Rage Software Ltd.";1;0;0
"NES";"The Ultimate Stuntman";NA;"Codemasters";"Codemasters";1;1;0
"SegaMega-CD";"Vay";NA;"Working Designs";"Unknown";0;1;0
"TimlexMegaDuck";"Vex";NA;"Creatronic, Hartung, Videojet";"Thin Chen";1;0;0
"SegaMegaDrive";"Virtual Pinball";NA;"Electronic Arts";"BudgeCo";1;1;0
"PhilipsCD-i";"Voyeur";NA;"Philips Interactive Media";"Philips Interactive Media";1;1;0
"PhilipsCD-i";"The Wacky World of Miniature Golf with Eugene Levy";NA;"Philips Interactive Media";"Philips Interactive Media";1;1;0
"SuperNintendo";"WarpSpeed";NA;"Accolade";"Ballistic";1;1;0
"SuperNintendo";"Wayne's World";NA;"THQ";"Gray Matter";1;1;0
"SuperNintendo";"We're Back!: A Dinosaur's Story";NA;"Hi Tech Expressions";"Visual Concepts";1;1;0
"CommodoreAmigaCD32";"Whale's Voyage";NA;"Flair";"Neo";1;0;0
"CommodoreAmigaCD32";"Will Bridge: Initiation Junior";NA;"Will Bridge";"Unknown";1;0;0
"SegaMegaDrive";"Wimbledon Championship Tennis";NA;"Sega";"Sims";1;1;0
"SegaMasterSystem";"Wimbledon II";NA;"Sega";"Sega";1;0;0
"SuperNintendo";"Wing Commander";NA;"Mindscape";"Mindscape";1;1;0
"SuperNintendo";"Wing Commander: The Secret Missions";NA;"Mindscape";"Mindscape";1;1;0
"SegaMegaDrive";"Wiz 'n' Liz: The Frantic Wabbit Wescue";NA;"Psygnosis";"Bizarre Creations";1;1;0
"SuperNintendo";"The Wizard of Oz";NA;"Seta";"Unknown";0;1;0
"NES";"Wizards & Warriors III";NA;"Acclaim";"Zippo Games";1;1;0
"SegaMega-CD";"Wolfchild";NA;"Sega";"Core Design";1;1;0
"SegaMega-CD";"Wonderdog";NA;"Sega";"Core Design";1;1;0
"SuperNintendo";"Wordtris";NA;"Spectrum Holobyte";"Unknown";0;1;0
"SuperNintendo";"World Class Rugby";NA;"Imagineer";"Denton Designs";1;0;0
"SNKNeoGeo";"World Heroes 2";NA;"SNK";"ADK";0;1;0
"TimlexMegaDuck";"Worm Visitor";NA;"Creatronic, Hartung";"Thin Chen";1;0;0
"SuperNintendo";"WWF Royal Rumble";NA;"Ljn";"Sculptured Software";1;1;0
"SegaMegaDrive";"X-Men";NA;"Sega";"Zono";1;1;0
"PhilipsCD-i";"Zelda: The Wand of Gamelon";NA;"Philips Interactive Media";"Animation Magic";1;1;0
"NES";"Zen: Intergalactic Ninja";NA;"Konami";"Konami";1;1;0
"TimlexMegaDuck";"Zipball";NA;"Creatronic";"Thin Chen";1;0;0
"CommodoreAmigaCD32";"Zool";NA;"Gremlin";"Gremlin";1;1;0
"SegaMegaDrive";"2 Games on One Cart: Fantastic Dizzy & Cosmic Spacehead";NA;"Codemasters";"Codemasters";1;0;0
"SuperNintendo";"3 Ninjas Kick Back";NA;"Sony Imagesoft";"Unknown";0;1;0
"SegaMega-CD";"A/X-101";NA;"Absolute";"Unknown";0;1;0
"SuperNintendo";"Actraiser 2";NA;"Ubi Soft";"Quintet";1;1;0
"SuperNintendo";"The Adventures of Batman & Robin";NA;"Konami";"Konami";1;1;0
"SuperNintendo";"The Adventures of Dr. Franken";NA;"Elite";"Motivetime";1;1;0
"SuperNintendo";"The Adventures of Mighty Max";NA;"Ocean";"Ocean";1;1;0
"SuperNintendo";"Aero Fighters";NA;"Video System";"Unknown";0;1;0
"SNKNeoGeo";"Aero Fighters 2";NA;"SNK";"Video System";0;1;0
"SuperNintendo";"Aerobiz Supersonic";NA;"Koei";"Unknown";0;1;0
"SNKNeoGeo";"Aggressors of Dark Kombat";NA;"SNK";"ADK";0;1;0
"CommodoreAmigaCD32";"Akira";NA;"I.C.E.";"Unknown";1;0;0
"SegaMasterSystem";"Aladdin (Disney's)";NA;"Sega";"Sims";1;1;0
"CommodoreAmigaCD32";"Alien Breed Special Edition / Qwak";NA;"Team 17";"Team 17";1;0;0
"CommodoreAmigaCD32";"Alien Breed: Tower Assault";NA;"Team 17";"Team 17";1;0;0
"AtariJaguar";"Alien vs. Predator";NA;"Atari";"Rebellion";1;1;0
"SuperNintendo";"All-American Championship Football";NA;"Malibu";"Malibu";1;0;0
"SuperNintendo";"An American Tail: Fievel Goes West";NA;"Hudson";"Hudson";1;1;0
"SegaMega-CD";"Android Assault: The Revenge of Bari-Arm";NA;"Sega";"Unknown";0;1;0
"SegaMega-CD";"The Animals";NA;"Mindscape";"Arnowitz, Software Toolworks";1;1;0
"SuperNintendo";"Animaniacs";NA;"Konami";"Konami";1;1;0
"SegaMegaDrive";"Animaniacs";NA;"Konami";"Konami";1;1;0
"PhilipsCD-i";"The Apprentice";NA;"Philips Interactive Media";"The Vision Factory";1;1;0
"CommodoreAmigaCD32";"Arcade Pool";NA;"Team 17";"Unknown";1;0;0
"SuperNintendo";"Archer Maclean's Super Dropzone";NA;"Psygnosis";"Eurocom";1;1;0
"SNKNeoGeo";"Art of Fighting 2";NA;"SNK";"SNK";0;1;0
"SegaMegaDrive";"Asterix and the Great Rescue";NA;"Sega";"Core Design";1;1;0
"SegaMegaDrive";"Australian Rugby League";NA;"Electronic Arts";"Electronic Arts";1;0;0
"PhilipsCD-i";"Axis and Allies";NA;"Philips Interactive Media";"CapDisc";0;1;0
"SegaMegaDrive";"Ballz 3D: The Battle of the Ballz";NA;"Accolade";"Accolade";1;1;0
"CommodoreAmigaCD32";"Banshee";NA;"Core";"Core";1;0;0
"SuperNintendo";"Barkley: Shut Up and Jam!";NA;"Sony";"Accolade";1;1;0
"CommodoreAmigaCD32";"Battle Chess";NA;"Interplay";"Almathera";1;1;0
